feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV404	timepoint	w3	-1.1416817080059	0.301309968110682	41	0	0.000525182653450428	0.00153514929470125
ASV245	timepoint	w6	1.32336689079989	0.333293328342942	41	26	0.000549897130189448	0.00157706346771313
ASV126	timepoint	w3	-1.90368588251705	0.514097879464541	41	14	0.000674285541394584	0.0018979889313329
ASV226	timepoint	w3	-1.79206522487123	0.466535019245674	41	7	0.000735044665355174	0.00203139616607248
ASV99	timepoint	w3	0.743613545802461	0.194984638470202	41	41	0.000763009780843925	0.00207102654800494
ASV190	timepoint	w6	-1.84959566292886	0.51183274939403	41	7	0.000871849360610659	0.00232493162829509
ASV90	timepoint	w3	0.487328421498743	0.129926144529037	41	41	0.000927631887624864	0.00243103529170654
ASV105	timepoint	w3	2.49245168423263	0.689398037063576	41	16	0.00129140109798631	0.00332699943887998
ASV362	timepoint	w3	-1.21688005967834	0.338039870856202	41	1	0.00133353066159787	0.00337827767604793
ASV148	timepoint	w6	-1.60914133553073	0.447559256062264	41	18	0.00137313178778101	0.00342157429086417
ASV205	timepoint	w3	0.924711810789034	0.258392362834602	41	33	0.00142971141674025	0.00350509895716965
ASV233	timepoint	w3	1.07880976355018	0.302607239525801	41	34	0.00146906800664971	0.00354441804778978
ASV28	timepoint	w3	-1.83378220012747	0.542484517267812	41	31	0.0016866572736803	0.00394418316306777
ASV81	timepoint	w3	-2.16880352951593	0.618988607762185	41	15	0.00167184154905355	0.00394418316306777
ASV107	timepoint	w6	0.695396787508711	0.198791649382936	41	41	0.00175934357421473	0.00405182156485817
ASV137	timepoint	w3	-1.65899260715968	0.496241704173473	41	26	0.00187080022168077	0.00424420348799219
ASV439	timepoint	w3	0.828878724297946	0.239944970104791	41	0	0.00192593695998502	0.00430503555761357
ASV419	timepoint	w3	1.15259692643539	0.338857572374386	41	6	0.00221393986296255	0.00487708491551171
ASV67	timepoint	w3	0.690510571785159	0.203716029104152	41	36	0.00227672341364659	0.00494374226963259
ASV205	timepoint	w6	0.833893093805698	0.252114905737833	41	33	0.00285185957570419	0.00610538951418362
ASV86	timepoint	w6	-1.10544472070303	0.340889850958757	41	31	0.00332915144126881	0.0070095652479591
ASV365	timepoint	w3	-1.24755181738178	0.385206230052691	41	2	0.00336643594145404	0.0070095652479591
ASV138	timepoint	w3	1.31468063420623	0.410342988442441	41	26	0.00358853828566147	0.00737105161379112
ASV82	timepoint	w6	-0.960869030573982	0.302978741061618	41	26	0.00395927391165047	0.00802412846094496
ASV2	timepoint	w6	0.921122483481746	0.295396884180213	41	41	0.00450480451716957	0.00889260112480227
ASV13	timepoint	w3	1.44539157652786	0.46415253600075	41	33	0.00448887802738064	0.00889260112480227
ASV53	timepoint	w3	0.598642819456786	0.19587609636861	41	41	0.0051427191017396	0.0100217090187746
ASV105	timepoint	w6	2.00774428037911	0.673354108287128	41	16	0.00629010511447943	0.0121024807265933
ASV4	timepoint	w3	1.13703297933349	0.404994257632741	41	41	0.00945938856870177	0.0179728382805334
ASV369	timepoint	w6	-0.670917348125251	0.240631315810827	41	0	0.0103625764807372	0.0194458225317538
ASV138	timepoint	w6	1.10587984192538	0.401452951704983	41	26	0.0107230395851686	0.0197277419799115
ASV188	timepoint	w6	-1.15871684501661	0.419807381037503	41	3	0.0107723854232411	0.0197277419799115
ASV449	timepoint	w6	0.891651668365983	0.324934614334261	41	0	0.0109620489439467	0.019836088565237
ASV215	timepoint	w6	-1.38272342131534	0.512998925029148	41	8	0.0123583949276145	0.0220997179882047
ASV90	timepoint	w6	0.338589411742859	0.126858445897875	41	41	0.0132075582916586	0.0233435913992106
ASV18	timepoint	w3	-0.469718481361905	0.198472809680038	41	41	0.0231481531960092	0.0404427504114185
ASV182	timepoint	w3	0.710425292081977	0.297827967597304	41	11	0.024868830407836	0.0427797674753102
ASV240	timepoint	w6	0.768949795462364	0.322241739359356	41	0	0.0250486796401487	0.0427797674753102
ASV74	timepoint	w6	-0.838492753625592	0.361568167215653	41	37	0.0258671496028438	0.0436867415514695
